date,product_id,product_name,category,units_demanded,units_sold,lost_sales,inventory_level,unit_price,revenue,holding_cost,reorder_placed,stockout_flag,reorder_point,lead_time_days
2023-07-01,P1016,Automotive Product 1,Automotive,4,4,0,231,3077,12308,213.24,False,0,108,12
2023-07-02,P1016,Automotive Product 1,Automotive,4,4,0,227,3077,12308,209.54,False,0,108,12
2023-07-03,P1016,Automotive Product 1,Automotive,3,3,0,224,3077,9231,206.77,False,0,108,12
2023-07-04,P1016,Automotive Product 1,Automotive,2,2,0,222,3077,6154,204.93,False,0,108,12
2023-07-05,P1016,Automotive Product 1,Automotive,4,4,0,218,3077,12308,201.24,False,0,108,12
2023-07-06,P1016,Automotive Product 1,Automotive,4,4,0,214,3077,12308,197.54,False,0,108,12
2023-07-07,P1016,Automotive Product 1,Automotive,2,2,0,212,3077,6154,195.7,False,0,108,12
2023-07-08,P1016,Automotive Product 1,Automotive,4,4,0,208,3077,12308,192.0,False,0,108,12
2023-07-09,P1016,Automotive Product 1,Automotive,3,3,0,205,3077,9231,189.24,False,0,108,12
2023-07-10,P1016,Automotive Product 1,Automotive,3,3,0,202,3077,9231,186.47,False,0,108,12
2023-07-11,P1016,Automotive Product 1,Automotive,4,4,0,198,3077,12308,182.77,False,0,108,12
2023-07-12,P1016,Automotive Product 1,Automotive,4,4,0,194,3077,12308,179.08,False,0,108,12
2023-07-13,P1016,Automotive Product 1,Automotive,3,3,0,191,3077,9231,176.31,False,0,108,12
2023-07-14,P1016,Automotive Product 1,Automotive,3,3,0,188,3077,9231,173.54,False,0,108,12
2023-07-15,P1016,Automotive Product 1,Automotive,3,3,0,185,3077,9231,170.77,False,0,108,12
2023-07-16,P1016,Automotive Product 1,Automotive,4,4,0,181,3077,12308,167.08,False,0,108,12
2023-07-17,P1016,Automotive Product 1,Automotive,4,4,0,177,3077,12308,163.39,False,0,108,12
2023-07-18,P1016,Automotive Product 1,Automotive,3,3,0,174,3077,9231,160.62,False,0,108,12
2023-07-19,P1016,Automotive Product 1,Automotive,3,3,0,171,3077,9231,157.85,False,0,108,12
2023-07-20,P1016,Automotive Product 1,Automotive,2,2,0,169,3077,6154,156.0,False,0,108,12
2023-07-21,P1016,Automotive Product 1,Automotive,3,3,0,166,3077,9231,153.23,False,0,108,12
2023-07-22,P1016,Automotive Product 1,Automotive,4,4,0,162,3077,12308,149.54,False,0,108,12
2023-07-23,P1016,Automotive Product 1,Automotive,3,3,0,159,3077,9231,146.77,False,0,108,12
2023-07-24,P1016,Automotive Product 1,Automotive,4,4,0,155,3077,12308,143.08,False,0,108,12
2023-07-25,P1016,Automotive Product 1,Automotive,3,3,0,152,3077,9231,140.31,False,0,108,12
2023-07-26,P1016,Automotive Product 1,Automotive,3,3,0,149,3077,9231,137.54,False,0,108,12
2023-07-27,P1016,Automotive Product 1,Automotive,3,3,0,146,3077,9231,134.77,False,0,108,12
2023-07-28,P1016,Automotive Product 1,Automotive,3,3,0,143,3077,9231,132.0,False,0,108,12
2023-07-29,P1016,Automotive Product 1,Automotive,4,4,0,139,3077,12308,128.31,False,0,108,12
2023-07-30,P1016,Automotive Product 1,Automotive,4,4,0,135,3077,12308,124.62,False,0,108,12
2023-07-31,P1016,Automotive Product 1,Automotive,2,2,0,133,3077,6154,122.77,False,0,108,12
2023-08-01,P1016,Automotive Product 1,Automotive,3,3,0,130,3077,9231,120.0,False,0,108,12
2023-08-02,P1016,Automotive Product 1,Automotive,3,3,0,127,3077,9231,117.23,False,0,108,12
2023-08-03,P1016,Automotive Product 1,Automotive,3,3,0,124,3077,9231,114.46,False,0,108,12
2023-08-04,P1016,Automotive Product 1,Automotive,3,3,0,121,3077,9231,111.7,False,0,108,12
2023-08-05,P1016,Automotive Product 1,Automotive,4,4,0,117,3077,12308,108.0,False,0,108,12
2023-08-06,P1016,Automotive Product 1,Automotive,4,4,0,113,3077,12308,104.31,False,0,108,12
2023-08-07,P1016,Automotive Product 1,Automotive,3,3,0,110,3077,9231,101.54,False,0,108,12
2023-08-08,P1016,Automotive Product 1,Automotive,3,3,0,493,3077,9231,455.09,True,0,108,12
2023-08-09,P1016,Automotive Product 1,Automotive,3,3,0,490,3077,9231,452.32,False,0,108,12
2023-08-10,P1016,Automotive Product 1,Automotive,3,3,0,487,3077,9231,449.55,False,0,108,12
2023-08-11,P1016,Automotive Product 1,Automotive,3,3,0,484,3077,9231,446.78,False,0,108,12
2023-08-12,P1016,Automotive Product 1,Automotive,4,4,0,480,3077,12308,443.09,False,0,108,12
2023-08-13,P1016,Automotive Product 1,Automotive,4,4,0,476,3077,12308,439.4,False,0,108,12
2023-08-14,P1016,Automotive Product 1,Automotive,3,3,0,473,3077,9231,436.63,False,0,108,12
2023-08-15,P1016,Automotive Product 1,Automotive,3,3,0,470,3077,9231,433.86,False,0,108,12
2023-08-16,P1016,Automotive Product 1,Automotive,3,3,0,467,3077,9231,431.09,False,0,108,12
2023-08-17,P1016,Automotive Product 1,Automotive,2,2,0,465,3077,6154,429.24,False,0,108,12
2023-08-18,P1016,Automotive Product 1,Automotive,3,3,0,462,3077,9231,426.47,False,0,108,12
2023-08-19,P1016,Automotive Product 1,Automotive,4,4,0,458,3077,12308,422.78,False,0,108,12
2023-08-20,P1016,Automotive Product 1,Automotive,4,4,0,454,3077,12308,419.09,False,0,108,12
2023-08-21,P1016,Automotive Product 1,Automotive,3,3,0,451,3077,9231,416.32,False,0,108,12
2023-08-22,P1016,Automotive Product 1,Automotive,2,2,0,449,3077,6154,414.47,False,0,108,12
2023-08-23,P1016,Automotive Product 1,Automotive,3,3,0,446,3077,9231,411.7,False,0,108,12
2023-08-24,P1016,Automotive Product 1,Automotive,3,3,0,443,3077,9231,408.93,False,0,108,12
2023-08-25,P1016,Automotive Product 1,Automotive,3,3,0,440,3077,9231,406.16,False,0,108,12
2023-08-26,P1016,Automotive Product 1,Automotive,4,4,0,436,3077,12308,402.47,False,0,108,12
2023-08-27,P1016,Automotive Product 1,Automotive,4,4,0,432,3077,12308,398.78,False,0,108,12
2023-08-28,P1016,Automotive Product 1,Automotive,3,3,0,429,3077,9231,396.01,False,0,108,12
2023-08-29,P1016,Automotive Product 1,Automotive,3,3,0,426,3077,9231,393.24,False,0,108,12
2023-08-30,P1016,Automotive Product 1,Automotive,3,3,0,423,3077,9231,390.47,False,0,108,12
2023-08-31,P1016,Automotive Product 1,Automotive,3,3,0,420,3077,9231,387.7,False,0,108,12
2023-09-01,P1016,Automotive Product 1,Automotive,3,3,0,417,3077,9231,384.93,False,0,108,12
2023-09-02,P1016,Automotive Product 1,Automotive,4,4,0,413,3077,12308,381.24,False,0,108,12
2023-09-03,P1016,Automotive Product 1,Automotive,3,3,0,410,3077,9231,378.47,False,0,108,12
2023-09-04,P1016,Automotive Product 1,Automotive,2,2,0,408,3077,6154,376.62,False,0,108,12
2023-09-05,P1016,Automotive Product 1,Automotive,4,4,0,404,3077,12308,372.93,False,0,108,12
2023-09-06,P1016,Automotive Product 1,Automotive,3,3,0,401,3077,9231,370.16,False,0,108,12
2023-09-07,P1016,Automotive Product 1,Automotive,3,3,0,398,3077,9231,367.39,False,0,108,12
2023-09-08,P1016,Automotive Product 1,Automotive,4,4,0,394,3077,12308,363.7,False,0,108,12
2023-09-09,P1016,Automotive Product 1,Automotive,4,4,0,390,3077,12308,360.01,False,0,108,12
2023-09-10,P1016,Automotive Product 1,Automotive,4,4,0,386,3077,12308,356.32,False,0,108,12
2023-09-11,P1016,Automotive Product 1,Automotive,3,3,0,383,3077,9231,353.55,False,0,108,12
2023-09-12,P1016,Automotive Product 1,Automotive,3,3,0,380,3077,9231,350.78,False,0,108,12
2023-09-13,P1016,Automotive Product 1,Automotive,4,4,0,376,3077,12308,347.09,False,0,108,12
2023-09-14,P1016,Automotive Product 1,Automotive,3,3,0,373,3077,9231,344.32,False,0,108,12
2023-09-15,P1016,Automotive Product 1,Automotive,3,3,0,370,3077,9231,341.55,False,0,108,12
2023-09-16,P1016,Automotive Product 1,Automotive,3,3,0,367,3077,9231,338.78,False,0,108,12
2023-09-17,P1016,Automotive Product 1,Automotive,3,3,0,364,3077,9231,336.01,False,0,108,12
2023-09-18,P1016,Automotive Product 1,Automotive,4,4,0,360,3077,12308,332.32,False,0,108,12
2023-09-19,P1016,Automotive Product 1,Automotive,3,3,0,357,3077,9231,329.55,False,0,108,12
2023-09-20,P1016,Automotive Product 1,Automotive,3,3,0,354,3077,9231,326.78,False,0,108,12
2023-09-21,P1016,Automotive Product 1,Automotive,3,3,0,351,3077,9231,324.01,False,0,108,12
2023-09-22,P1016,Automotive Product 1,Automotive,2,2,0,349,3077,6154,322.16,False,0,108,12
2023-09-23,P1016,Automotive Product 1,Automotive,4,4,0,345,3077,12308,318.47,False,0,108,12
2023-09-24,P1016,Automotive Product 1,Automotive,4,4,0,341,3077,12308,314.78,False,0,108,12
2023-09-25,P1016,Automotive Product 1,Automotive,4,4,0,337,3077,12308,311.08,False,0,108,12
2023-09-26,P1016,Automotive Product 1,Automotive,3,3,0,334,3077,9231,308.32,False,0,108,12
2023-09-27,P1016,Automotive Product 1,Automotive,3,3,0,331,3077,9231,305.55,False,0,108,12
2023-09-28,P1016,Automotive Product 1,Automotive,3,3,0,328,3077,9231,302.78,False,0,108,12
2023-09-29,P1016,Automotive Product 1,Automotive,3,3,0,325,3077,9231,300.01,False,0,108,12
2023-09-30,P1016,Automotive Product 1,Automotive,4,4,0,321,3077,12308,296.32,False,0,108,12
2023-10-01,P1016,Automotive Product 1,Automotive,4,4,0,317,3077,12308,292.62,False,0,108,12
2023-10-02,P1016,Automotive Product 1,Automotive,3,3,0,314,3077,9231,289.85,False,0,108,12
2023-10-03,P1016,Automotive Product 1,Automotive,4,4,0,310,3077,12308,286.16,False,0,108,12
2023-10-04,P1016,Automotive Product 1,Automotive,3,3,0,307,3077,9231,283.39,False,0,108,12
2023-10-05,P1016,Automotive Product 1,Automotive,3,3,0,304,3077,9231,280.62,False,0,108,12
2023-10-06,P1016,Automotive Product 1,Automotive,4,4,0,300,3077,12308,276.93,False,0,108,12
2023-10-07,P1016,Automotive Product 1,Automotive,3,3,0,297,3077,9231,274.16,False,0,108,12
2023-10-08,P1016,Automotive Product 1,Automotive,4,4,0,293,3077,12308,270.47,False,0,108,12
2023-10-09,P1016,Automotive Product 1,Automotive,3,3,0,290,3077,9231,267.7,False,0,108,12
2023-10-10,P1016,Automotive Product 1,Automotive,2,2,0,288,3077,6154,265.85,False,0,108,12
2023-10-11,P1016,Automotive Product 1,Automotive,4,4,0,284,3077,12308,262.16,False,0,108,12
2023-10-12,P1016,Automotive Product 1,Automotive,2,2,0,282,3077,6154,260.31,False,0,108,12
2023-10-13,P1016,Automotive Product 1,Automotive,2,2,0,280,3077,6154,258.47,False,0,108,12
2023-10-14,P1016,Automotive Product 1,Automotive,4,4,0,276,3077,12308,254.78,False,0,108,12
2023-10-15,P1016,Automotive Product 1,Automotive,4,4,0,272,3077,12308,251.08,False,0,108,12
2023-10-16,P1016,Automotive Product 1,Automotive,3,3,0,269,3077,9231,248.31,False,0,108,12
2023-10-17,P1016,Automotive Product 1,Automotive,3,3,0,266,3077,9231,245.54,False,0,108,12
2023-10-18,P1016,Automotive Product 1,Automotive,2,2,0,264,3077,6154,243.7,False,0,108,12
2023-10-19,P1016,Automotive Product 1,Automotive,4,4,0,260,3077,12308,240.01,False,0,108,12
2023-10-20,P1016,Automotive Product 1,Automotive,3,3,0,257,3077,9231,237.24,False,0,108,12
2023-10-21,P1016,Automotive Product 1,Automotive,4,4,0,253,3077,12308,233.54,False,0,108,12
2023-10-22,P1016,Automotive Product 1,Automotive,4,4,0,249,3077,12308,229.85,False,0,108,12
2023-10-23,P1016,Automotive Product 1,Automotive,3,3,0,246,3077,9231,227.08,False,0,108,12
2023-10-24,P1016,Automotive Product 1,Automotive,3,3,0,243,3077,9231,224.31,False,0,108,12
2023-10-25,P1016,Automotive Product 1,Automotive,2,2,0,241,3077,6154,222.47,False,0,108,12
2023-10-26,P1016,Automotive Product 1,Automotive,4,4,0,237,3077,12308,218.77,False,0,108,12
2023-10-27,P1016,Automotive Product 1,Automotive,4,4,0,233,3077,12308,215.08,False,0,108,12
2023-10-28,P1016,Automotive Product 1,Automotive,3,3,0,230,3077,9231,212.31,False,0,108,12
2023-10-29,P1016,Automotive Product 1,Automotive,4,4,0,226,3077,12308,208.62,False,0,108,12
2023-10-30,P1016,Automotive Product 1,Automotive,3,3,0,223,3077,9231,205.85,False,0,108,12
2023-10-31,P1016,Automotive Product 1,Automotive,4,4,0,219,3077,12308,202.16,False,0,108,12
2023-11-01,P1016,Automotive Product 1,Automotive,2,2,0,217,3077,6154,200.31,False,0,108,12
2023-11-02,P1016,Automotive Product 1,Automotive,3,3,0,214,3077,9231,197.54,False,0,108,12
2023-11-03,P1016,Automotive Product 1,Automotive,2,2,0,212,3077,6154,195.7,False,0,108,12
2023-11-04,P1016,Automotive Product 1,Automotive,4,4,0,208,3077,12308,192.0,False,0,108,12
2023-11-05,P1016,Automotive Product 1,Automotive,4,4,0,204,3077,12308,188.31,False,0,108,12
2023-11-06,P1016,Automotive Product 1,Automotive,3,3,0,201,3077,9231,185.54,False,0,108,12
2023-11-07,P1016,Automotive Product 1,Automotive,3,3,0,198,3077,9231,182.77,False,0,108,12
2023-11-08,P1016,Automotive Product 1,Automotive,3,3,0,195,3077,9231,180.0,False,0,108,12
2023-11-09,P1016,Automotive Product 1,Automotive,3,3,0,192,3077,9231,177.24,False,0,108,12
2023-11-10,P1016,Automotive Product 1,Automotive,3,3,0,189,3077,9231,174.47,False,0,108,12
2023-11-11,P1016,Automotive Product 1,Automotive,4,4,0,185,3077,12308,170.77,False,0,108,12
2023-11-12,P1016,Automotive Product 1,Automotive,4,4,0,181,3077,12308,167.08,False,0,108,12
2023-11-13,P1016,Automotive Product 1,Automotive,3,3,0,178,3077,9231,164.31,False,0,108,12
2023-11-14,P1016,Automotive Product 1,Automotive,3,3,0,175,3077,9231,161.54,False,0,108,12
2023-11-15,P1016,Automotive Product 1,Automotive,3,3,0,172,3077,9231,158.77,False,0,108,12
2023-11-16,P1016,Automotive Product 1,Automotive,2,2,0,170,3077,6154,156.93,False,0,108,12
2023-11-17,P1016,Automotive Product 1,Automotive,3,3,0,167,3077,9231,154.16,False,0,108,12
2023-11-18,P1016,Automotive Product 1,Automotive,4,4,0,163,3077,12308,150.47,False,0,108,12
2023-11-19,P1016,Automotive Product 1,Automotive,4,4,0,159,3077,12308,146.77,False,0,108,12
2023-11-20,P1016,Automotive Product 1,Automotive,3,3,0,156,3077,9231,144.0,False,0,108,12
2023-11-21,P1016,Automotive Product 1,Automotive,2,2,0,154,3077,6154,142.16,False,0,108,12
2023-11-22,P1016,Automotive Product 1,Automotive,3,3,0,151,3077,9231,139.39,False,0,108,12
2023-11-23,P1016,Automotive Product 1,Automotive,4,4,0,147,3077,12308,135.7,False,0,108,12
2023-11-24,P1016,Automotive Product 1,Automotive,3,3,0,144,3077,9231,132.93,False,0,108,12
2023-11-25,P1016,Automotive Product 1,Automotive,4,4,0,140,3077,12308,129.23,False,0,108,12
2023-11-26,P1016,Automotive Product 1,Automotive,4,4,0,136,3077,12308,125.54,False,0,108,12
2023-11-27,P1016,Automotive Product 1,Automotive,3,3,0,133,3077,9231,122.77,False,0,108,12
2023-11-28,P1016,Automotive Product 1,Automotive,4,4,0,129,3077,12308,119.08,False,0,108,12
2023-11-29,P1016,Automotive Product 1,Automotive,3,3,0,126,3077,9231,116.31,False,0,108,12
2023-11-30,P1016,Automotive Product 1,Automotive,3,3,0,123,3077,9231,113.54,False,0,108,12
2023-12-01,P1016,Automotive Product 1,Automotive,4,4,0,119,3077,12308,109.85,False,0,108,12
2023-12-02,P1016,Automotive Product 1,Automotive,5,5,0,114,3077,15385,105.23,False,0,108,12
2023-12-03,P1016,Automotive Product 1,Automotive,5,5,0,109,3077,15385,100.62,False,0,108,12
2023-12-04,P1016,Automotive Product 1,Automotive,3,3,0,492,3077,9231,454.17,True,0,108,12
2023-12-05,P1016,Automotive Product 1,Automotive,4,4,0,488,3077,12308,450.47,False,0,108,12
2023-12-06,P1016,Automotive Product 1,Automotive,3,3,0,485,3077,9231,447.7,False,0,108,12
2023-12-07,P1016,Automotive Product 1,Automotive,3,3,0,482,3077,9231,444.93,False,0,108,12
2023-12-08,P1016,Automotive Product 1,Automotive,4,4,0,478,3077,12308,441.24,False,0,108,12
2023-12-09,P1016,Automotive Product 1,Automotive,4,4,0,474,3077,12308,437.55,False,0,108,12
2023-12-10,P1016,Automotive Product 1,Automotive,4,4,0,470,3077,12308,433.86,False,0,108,12
2023-12-11,P1016,Automotive Product 1,Automotive,4,4,0,466,3077,12308,430.16,False,0,108,12
2023-12-12,P1016,Automotive Product 1,Automotive,3,3,0,463,3077,9231,427.4,False,0,108,12
2023-12-13,P1016,Automotive Product 1,Automotive,4,4,0,459,3077,12308,423.7,False,0,108,12
2023-12-14,P1016,Automotive Product 1,Automotive,2,2,0,457,3077,6154,421.86,False,0,108,12
2023-12-15,P1016,Automotive Product 1,Automotive,4,4,0,453,3077,12308,418.16,False,0,108,12
2023-12-16,P1016,Automotive Product 1,Automotive,5,5,0,448,3077,15385,413.55,False,0,108,12
2023-12-17,P1016,Automotive Product 1,Automotive,4,4,0,444,3077,12308,409.86,False,0,108,12
2023-12-18,P1016,Automotive Product 1,Automotive,3,3,0,441,3077,9231,407.09,False,0,108,12
2023-12-19,P1016,Automotive Product 1,Automotive,3,3,0,438,3077,9231,404.32,False,0,108,12
2023-12-20,P1016,Automotive Product 1,Automotive,3,3,0,435,3077,9231,401.55,False,0,108,12
2023-12-21,P1016,Automotive Product 1,Automotive,3,3,0,432,3077,9231,398.78,False,0,108,12
2023-12-22,P1016,Automotive Product 1,Automotive,4,4,0,428,3077,12308,395.09,False,0,108,12
2023-12-23,P1016,Automotive Product 1,Automotive,5,5,0,423,3077,15385,390.47,False,0,108,12
2023-12-24,P1016,Automotive Product 1,Automotive,4,4,0,419,3077,12308,386.78,False,0,108,12
2023-12-25,P1016,Automotive Product 1,Automotive,3,3,0,416,3077,9231,384.01,False,0,108,12
2023-12-26,P1016,Automotive Product 1,Automotive,3,3,0,413,3077,9231,381.24,False,0,108,12
2023-12-27,P1016,Automotive Product 1,Automotive,3,3,0,410,3077,9231,378.47,False,0,108,12
2023-12-28,P1016,Automotive Product 1,Automotive,3,3,0,407,3077,9231,375.7,False,0,108,12
2023-12-29,P1016,Automotive Product 1,Automotive,3,3,0,404,3077,9231,372.93,False,0,108,12
2023-12-30,P1016,Automotive Product 1,Automotive,5,5,0,399,3077,15385,368.32,False,0,108,12
2023-12-31,P1016,Automotive Product 1,Automotive,4,4,0,395,3077,12308,364.62,False,0,108,12
2024-01-01,P1016,Automotive Product 1,Automotive,3,3,0,392,3077,9231,361.86,False,0,108,12
2024-01-02,P1016,Automotive Product 1,Automotive,4,4,0,388,3077,12308,358.16,False,0,108,12
2024-01-03,P1016,Automotive Product 1,Automotive,3,3,0,385,3077,9231,355.39,False,0,108,12
2024-01-04,P1016,Automotive Product 1,Automotive,3,3,0,382,3077,9231,352.62,False,0,108,12
2024-01-05,P1016,Automotive Product 1,Automotive,3,3,0,379,3077,9231,349.85,False,0,108,12
2024-01-06,P1016,Automotive Product 1,Automotive,5,5,0,374,3077,15385,345.24,False,0,108,12
2024-01-07,P1016,Automotive Product 1,Automotive,4,4,0,370,3077,12308,341.55,False,0,108,12
2024-01-08,P1016,Automotive Product 1,Automotive,2,2,0,368,3077,6154,339.7,False,0,108,12
2024-01-09,P1016,Automotive Product 1,Automotive,4,4,0,364,3077,12308,336.01,False,0,108,12
2024-01-10,P1016,Automotive Product 1,Automotive,3,3,0,361,3077,9231,333.24,False,0,108,12
2024-01-11,P1016,Automotive Product 1,Automotive,2,2,0,359,3077,6154,331.39,False,0,108,12
2024-01-12,P1016,Automotive Product 1,Automotive,3,3,0,356,3077,9231,328.62,False,0,108,12
2024-01-13,P1016,Automotive Product 1,Automotive,4,4,0,352,3077,12308,324.93,False,0,108,12
2024-01-14,P1016,Automotive Product 1,Automotive,4,4,0,348,3077,12308,321.24,False,0,108,12
2024-01-15,P1016,Automotive Product 1,Automotive,4,4,0,344,3077,12308,317.55,False,0,108,12
2024-01-16,P1016,Automotive Product 1,Automotive,3,3,0,341,3077,9231,314.78,False,0,108,12
2024-01-17,P1016,Automotive Product 1,Automotive,3,3,0,338,3077,9231,312.01,False,0,108,12
2024-01-18,P1016,Automotive Product 1,Automotive,3,3,0,335,3077,9231,309.24,False,0,108,12
2024-01-19,P1016,Automotive Product 1,Automotive,2,2,0,333,3077,6154,307.39,False,0,108,12
2024-01-20,P1016,Automotive Product 1,Automotive,5,5,0,328,3077,15385,302.78,False,0,108,12
2024-01-21,P1016,Automotive Product 1,Automotive,4,4,0,324,3077,12308,299.08,False,0,108,12
2024-01-22,P1016,Automotive Product 1,Automotive,3,3,0,321,3077,9231,296.32,False,0,108,12
2024-01-23,P1016,Automotive Product 1,Automotive,4,4,0,317,3077,12308,292.62,False,0,108,12
2024-01-24,P1016,Automotive Product 1,Automotive,3,3,0,314,3077,9231,289.85,False,0,108,12
2024-01-25,P1016,Automotive Product 1,Automotive,3,3,0,311,3077,9231,287.08,False,0,108,12
2024-01-26,P1016,Automotive Product 1,Automotive,3,3,0,308,3077,9231,284.31,False,0,108,12
2024-01-27,P1016,Automotive Product 1,Automotive,5,5,0,303,3077,15385,279.7,False,0,108,12
2024-01-28,P1016,Automotive Product 1,Automotive,5,5,0,298,3077,15385,275.08,False,0,108,12
2024-01-29,P1016,Automotive Product 1,Automotive,4,4,0,294,3077,12308,271.39,False,0,108,12
2024-01-30,P1016,Automotive Product 1,Automotive,3,3,0,291,3077,9231,268.62,False,0,108,12
2024-01-31,P1016,Automotive Product 1,Automotive,3,3,0,288,3077,9231,265.85,False,0,108,12
2024-02-01,P1016,Automotive Product 1,Automotive,3,3,0,285,3077,9231,263.08,False,0,108,12
2024-02-02,P1016,Automotive Product 1,Automotive,3,3,0,282,3077,9231,260.31,False,0,108,12
2024-02-03,P1016,Automotive Product 1,Automotive,4,4,0,278,3077,12308,256.62,False,0,108,12
2024-02-04,P1016,Automotive Product 1,Automotive,3,3,0,275,3077,9231,253.85,False,0,108,12
2024-02-05,P1016,Automotive Product 1,Automotive,3,3,0,272,3077,9231,251.08,False,0,108,12
2024-02-06,P1016,Automotive Product 1,Automotive,4,4,0,268,3077,12308,247.39,False,0,108,12
2024-02-07,P1016,Automotive Product 1,Automotive,4,4,0,264,3077,12308,243.7,False,0,108,12
2024-02-08,P1016,Automotive Product 1,Automotive,3,3,0,261,3077,9231,240.93,False,0,108,12
2024-02-09,P1016,Automotive Product 1,Automotive,3,3,0,258,3077,9231,238.16,False,0,108,12
2024-02-10,P1016,Automotive Product 1,Automotive,3,3,0,255,3077,9231,235.39,False,0,108,12
2024-02-11,P1016,Automotive Product 1,Automotive,4,4,0,251,3077,12308,231.7,False,0,108,12
2024-02-12,P1016,Automotive Product 1,Automotive,4,4,0,247,3077,12308,228.01,False,0,108,12
2024-02-13,P1016,Automotive Product 1,Automotive,4,4,0,243,3077,12308,224.31,False,0,108,12
2024-02-14,P1016,Automotive Product 1,Automotive,5,5,0,238,3077,15385,219.7,False,0,108,12
2024-02-15,P1016,Automotive Product 1,Automotive,4,4,0,234,3077,12308,216.01,False,0,108,12
2024-02-16,P1016,Automotive Product 1,Automotive,3,3,0,231,3077,9231,213.24,False,0,108,12
2024-02-17,P1016,Automotive Product 1,Automotive,5,5,0,226,3077,15385,208.62,False,0,108,12
2024-02-18,P1016,Automotive Product 1,Automotive,4,4,0,222,3077,12308,204.93,False,0,108,12
2024-02-19,P1016,Automotive Product 1,Automotive,3,3,0,219,3077,9231,202.16,False,0,108,12
2024-02-20,P1016,Automotive Product 1,Automotive,4,4,0,215,3077,12308,198.47,False,0,108,12
2024-02-21,P1016,Automotive Product 1,Automotive,4,4,0,211,3077,12308,194.77,False,0,108,12
2024-02-22,P1016,Automotive Product 1,Automotive,3,3,0,208,3077,9231,192.0,False,0,108,12
2024-02-23,P1016,Automotive Product 1,Automotive,3,3,0,205,3077,9231,189.24,False,0,108,12
2024-02-24,P1016,Automotive Product 1,Automotive,5,5,0,200,3077,15385,184.62,False,0,108,12
2024-02-25,P1016,Automotive Product 1,Automotive,5,5,0,195,3077,15385,180.0,False,0,108,12
2024-02-26,P1016,Automotive Product 1,Automotive,2,2,0,193,3077,6154,178.16,False,0,108,12
2024-02-27,P1016,Automotive Product 1,Automotive,3,3,0,190,3077,9231,175.39,False,0,108,12
2024-02-28,P1016,Automotive Product 1,Automotive,3,3,0,187,3077,9231,172.62,False,0,108,12
2024-02-29,P1016,Automotive Product 1,Automotive,4,4,0,183,3077,12308,168.93,False,0,108,12
2024-03-01,P1016,Automotive Product 1,Automotive,4,4,0,179,3077,12308,165.23,False,0,108,12
2024-03-02,P1016,Automotive Product 1,Automotive,5,5,0,174,3077,15385,160.62,False,0,108,12
2024-03-03,P1016,Automotive Product 1,Automotive,3,3,0,171,3077,9231,157.85,False,0,108,12
2024-03-04,P1016,Automotive Product 1,Automotive,3,3,0,168,3077,9231,155.08,False,0,108,12
2024-03-05,P1016,Automotive Product 1,Automotive,4,4,0,164,3077,12308,151.39,False,0,108,12
2024-03-06,P1016,Automotive Product 1,Automotive,3,3,0,161,3077,9231,148.62,False,0,108,12
2024-03-07,P1016,Automotive Product 1,Automotive,2,2,0,159,3077,6154,146.77,False,0,108,12
2024-03-08,P1016,Automotive Product 1,Automotive,4,4,0,155,3077,12308,143.08,False,0,108,12
2024-03-09,P1016,Automotive Product 1,Automotive,4,4,0,151,3077,12308,139.39,False,0,108,12
2024-03-10,P1016,Automotive Product 1,Automotive,5,5,0,146,3077,15385,134.77,False,0,108,12
2024-03-11,P1016,Automotive Product 1,Automotive,4,4,0,142,3077,12308,131.08,False,0,108,12
2024-03-12,P1016,Automotive Product 1,Automotive,3,3,0,139,3077,9231,128.31,False,0,108,12
2024-03-13,P1016,Automotive Product 1,Automotive,3,3,0,136,3077,9231,125.54,False,0,108,12
2024-03-14,P1016,Automotive Product 1,Automotive,4,4,0,132,3077,12308,121.85,False,0,108,12
2024-03-15,P1016,Automotive Product 1,Automotive,4,4,0,128,3077,12308,118.16,False,0,108,12
2024-03-16,P1016,Automotive Product 1,Automotive,4,4,0,124,3077,12308,114.46,False,0,108,12
2024-03-17,P1016,Automotive Product 1,Automotive,4,4,0,120,3077,12308,110.77,False,0,108,12
2024-03-18,P1016,Automotive Product 1,Automotive,3,3,0,117,3077,9231,108.0,False,0,108,12
2024-03-19,P1016,Automotive Product 1,Automotive,3,3,0,114,3077,9231,105.23,False,0,108,12
2024-03-20,P1016,Automotive Product 1,Automotive,4,4,0,110,3077,12308,101.54,False,0,108,12
2024-03-21,P1016,Automotive Product 1,Automotive,2,2,0,494,3077,6154,456.01,True,0,108,12
2024-03-22,P1016,Automotive Product 1,Automotive,3,3,0,491,3077,9231,453.24,False,0,108,12
2024-03-23,P1016,Automotive Product 1,Automotive,5,5,0,486,3077,15385,448.63,False,0,108,12
2024-03-24,P1016,Automotive Product 1,Automotive,4,4,0,482,3077,12308,444.93,False,0,108,12
2024-03-25,P1016,Automotive Product 1,Automotive,3,3,0,479,3077,9231,442.16,False,0,108,12
2024-03-26,P1016,Automotive Product 1,Automotive,4,4,0,475,3077,12308,438.47,False,0,108,12
2024-03-27,P1016,Automotive Product 1,Automotive,3,3,0,472,3077,9231,435.7,False,0,108,12
2024-03-28,P1016,Automotive Product 1,Automotive,3,3,0,469,3077,9231,432.93,False,0,108,12
2024-03-29,P1016,Automotive Product 1,Automotive,4,4,0,465,3077,12308,429.24,False,0,108,12
